Timestamp,X,Y,Z,Joint,ScenarioId
178,0.169762739,1.251042181,0.059217184,WristRight,7
179,0.169873206,1.25099166,0.059299687,WristRight,7
180,0.169979376,1.25163634,0.057540633,WristRight,7
181,0.170066959,1.252433664,0.055237624,WristRight,7
182,0.170061229,1.25356605,0.05152285,WristRight,7
183,0.169959512,1.25479824,0.04742739,WristRight,7
184,0.169823141,1.255720526,0.044408528,WristRight,7
185,0.169644481,1.256388036,0.042658868,WristRight,7
186,0.169484957,1.25687019,0.042086753,WristRight,7
187,0.169359628,1.257187381,0.041906175,WristRight,7
188,0.16940027,1.25739481,0.041024291,WristRight,7
189,0.169485735,1.257519229,0.039235872,WristRight,7
190,0.16910773,1.25753377,0.036786782,WristRight,7
0,0.107559155,0.000501343,0.036883711,WristRight,3
1,0.107903067,0.000517533,0.037110233,WristRight,3
2,0.108206613,0.000515047,0.036990177,WristRight,3
3,0.108765777,0.000496785,0.037138491,WristRight,3
4,0.110004054,0.000462071,0.038356034,WristRight,3
5,0.112101984,0.000423368,0.041125417,WristRight,3
6,0.115072959,0.000340574,0.045502095,WristRight,3
7,0.118270601,0.000273814,0.050840857,WristRight,3
8,0.120759293,0.000614041,0.056090528,WristRight,3
9,0.122078388,0.000787873,0.060414989,WristRight,3
10,0.122618875,0.00145024,0.06368783,WristRight,3
11,0.122475395,0.003567501,0.065432181,WristRight,3
12,0.12173661,0.007729268,0.06669371,WristRight,3
13,0.120136823,0.01366954,0.069313018,WristRight,3
14,0.117768569,0.02067619,0.075326168,WristRight,3
15,0.115413202,0.026205469,0.085597971,WristRight,3
16,0.113850546,0.031319422,0.099198515,WristRight,3
17,0.113124907,0.037631946,0.111377796,WristRight,3
18,0.113084619,0.046546948,0.120766295,WristRight,3
19,0.112766295,0.058154778,0.12707844,WristRight,3
20,0.110471717,0.072082524,0.131383,WristRight,3
21,0.105219766,0.087093098,0.134614891,WristRight,3
22,0.097129914,0.104042431,0.138199304,WristRight,3
23,0.087858991,0.122953939,0.14090598,WristRight,3
24,0.079975095,0.142977844,0.144413927,WristRight,3
25,0.07467271,0.163092374,0.149493646,WristRight,3
26,0.070785662,0.181708061,0.156170986,WristRight,3
27,0.067143753,0.198208365,0.162723435,WristRight,3
28,0.063142916,0.212465299,0.16879741,WristRight,3
29,0.059513265,0.225007342,0.172630392,WristRight,3
30,0.057285739,0.236102692,0.175162147,WristRight,3
31,0.055781304,0.248176571,0.177169338,WristRight,3
32,0.052781961,0.261477093,0.179389638,WristRight,3
33,0.046787194,0.275819385,0.18147404,WristRight,3
34,0.038839952,0.289099041,0.183684224,WristRight,3
35,0.030234804,0.301878076,0.18509184,WristRight,3
36,0.02236004,0.315449743,0.186487812,WristRight,3
37,0.014410598,0.333754336,0.187568532,WristRight,3
38,0.00648262,0.357863502,0.188373221,WristRight,3
39,-0.00049134,0.38492581,0.188796034,WristRight,3
40,-0.004729094,0.408843463,0.188942305,WristRight,3
41,-0.006835943,0.42789033,0.188836759,WristRight,3
42,-0.006052885,0.442964294,0.188857907,WristRight,3
43,-0.003631672,0.456696554,0.188875131,WristRight,3
44,1.09e-05,0.470599246,0.189044605,WristRight,3
45,0.004179462,0.483931514,0.189124326,WristRight,3
46,0.007524652,0.494380303,0.188785025,WristRight,3
47,0.008697071,0.50318236,0.187103712,WristRight,3
48,0.00911704,0.513383862,0.183402442,WristRight,3
49,0.008993006,0.526011035,0.177634446,WristRight,3
50,0.007985617,0.540239942,0.171946403,WristRight,3
51,0.005829984,0.554851353,0.167794956,WristRight,3
52,0.001494472,0.568978984,0.165925116,WristRight,3
53,-0.005336871,0.584068927,0.16563283,WristRight,3
54,-0.013597558,0.60289729,0.166402259,WristRight,3
55,-0.022343832,0.626060592,0.167615429,WristRight,3
56,-0.030349395,0.652181966,0.169492322,WristRight,3
57,-0.035826832,0.67850624,0.171416701,WristRight,3
58,-0.039316837,0.702404921,0.172799388,WristRight,3
59,-0.041786447,0.722100224,0.173216667,WristRight,3
60,-0.043485968,0.739081315,0.173138535,WristRight,3
61,-0.044813059,0.75545202,0.173246401,WristRight,3
62,-0.046078533,0.773431644,0.173193077,WristRight,3
63,-0.046787134,0.790040111,0.172522628,WristRight,3
64,-0.04895122,0.803154571,0.17094844,WristRight,3
65,-0.054355982,0.81249344,0.168467621,WristRight,3
66,-0.063711236,0.820944764,0.165741469,WristRight,3
67,-0.076631005,0.83155678,0.163548615,WristRight,3
68,-0.09028478,0.84671898,0.161468664,WristRight,3
69,-0.101322227,0.861429989,0.158847941,WristRight,3
70,-0.109802093,0.874982762,0.155500617,WristRight,3
71,-0.115934406,0.887844016,0.15140866,WristRight,3
72,-0.121008837,0.901313873,0.147120959,WristRight,3
73,-0.126297218,0.917174864,0.142530698,WristRight,3
74,-0.130529077,0.93428871,0.137376705,WristRight,3
75,-0.132621998,0.949916073,0.131975574,WristRight,3
76,-0.133981535,0.965126707,0.127214887,WristRight,3
77,-0.135424646,0.979417998,0.123726805,WristRight,3
78,-0.138931143,0.992345862,0.121068324,WristRight,3
79,-0.145189401,1.005365234,0.11808851,WristRight,3
80,-0.152734054,1.016222692,0.113141111,WristRight,3
81,-0.158938508,1.025800485,0.106135349,WristRight,3
82,-0.16305417,1.03420832,0.098038134,WristRight,3
83,-0.164883009,1.041177469,0.089304626,WristRight,3
84,-0.166599617,1.04738176,0.078942678,WristRight,3
85,-0.168839834,1.055387977,0.066636961,WristRight,3
86,-0.171369236,1.065421188,0.051571639,WristRight,3
87,-0.173162374,1.076761361,0.035864141,WristRight,3
88,-0.174106562,1.086080571,0.02390415,WristRight,3
89,-0.173886844,1.091635494,0.016825381,WristRight,3
90,-0.173221426,1.093510848,0.013426406,WristRight,3
91,-0.171926351,1.093420215,0.0119841,WristRight,3
92,-0.170181562,1.09345558,0.010237805,WristRight,3
93,-0.168575639,1.09395205,0.007612045,WristRight,3
94,-0.167662946,1.094712728,0.005532689,WristRight,3
95,-0.167379628,1.09564115,0.003796365,WristRight,3
96,-0.167406345,1.096524955,0.00242824,WristRight,3
97,-0.167377342,1.097131909,0.00154337,WristRight,3
98,-0.167232145,1.097602102,0.001116887,WristRight,3
99,-0.167094941,1.098063834,0.000788458,WristRight,3
100,-0.166962927,1.098800382,0.000575263,WristRight,3
101,-0.166889995,1.099873278,0.000315943,WristRight,3
102,-0.166817349,1.101006615,0.000108925,WristRight,3
103,-0.166788517,1.102020816,0.0,WristRight,3
104,-0.166727249,1.102705613,0.000134313,WristRight,3
105,-0.166926,1.10300182,0.000452984,WristRight,3
106,-0.167584769,1.103092758,0.001076367,WristRight,3
107,-0.16877702,1.103130989,0.001905098,WristRight,3
108,-0.170366594,1.103167542,0.002646689,WristRight,3
109,-0.171791703,1.103243447,0.003075583,WristRight,3
110,-0.172738381,1.103324693,0.003251238,WristRight,3
111,-0.17329959,1.103409818,0.003236188,WristRight,3
112,-0.173692127,1.103541316,0.003184426,WristRight,3
113,-0.174058687,1.10368326,0.003222603,WristRight,3
114,-0.174559188,1.103844461,0.003414295,WristRight,3
115,-0.175047762,1.10402659,0.003936141,WristRight,3
116,-0.175568224,1.104202613,0.004913968,WristRight,3
117,-0.176152109,1.104337214,0.006220068,WristRight,3
118,-0.176753941,1.10443201,0.00753085,WristRight,3
119,-0.177188651,1.104463877,0.008518853,WristRight,3
120,-0.177432431,1.104468138,0.009046245,WristRight,3
121,-0.177516574,1.104473349,0.00921176,WristRight,3
122,-0.177504805,1.104519134,0.009211887,WristRight,3
123,-0.177464603,1.104486612,0.009175741,WristRight,3
124,-0.177393211,1.104290444,0.009157315,WristRight,3
125,-0.177299132,1.103912828,0.009079243,WristRight,3
126,-0.177211649,1.103479701,0.008974077,WristRight,3
127,-0.177118404,1.103130497,0.008887669,WristRight,3
128,-0.177100635,1.102965265,0.008776467,WristRight,3
129,-0.177274714,1.102969317,0.008423821,WristRight,3
130,-0.177710454,1.103100621,0.007658621,WristRight,3
131,-0.178380252,1.103332769,0.006376395,WristRight,3
132,-0.179058252,1.103652424,0.004915868,WristRight,3
133,-0.179513553,1.103952082,0.003746231,WristRight,3
134,-0.179696365,1.104124236,0.003122186,WristRight,3
135,-0.179699052,1.104203401,0.002913145,WristRight,3
136,-0.17966912,1.104168544,0.002954125,WristRight,3
137,-0.17968193,1.104104937,0.003187249,WristRight,3
138,-0.17970734,1.103948079,0.00371627,WristRight,3
139,-0.179738034,1.10374932,0.004565526,WristRight,3
140,-0.179763404,1.103572853,0.005607896,WristRight,3
141,-0.179788184,1.103485635,0.00647342,WristRight,3
142,-0.179792986,1.103447603,0.007032825,WristRight,3
143,-0.179741819,1.103470143,0.007230537,WristRight,3
144,-0.179607227,1.103460476,0.007350546,WristRight,3
145,-0.179376989,1.103462435,0.007877392,WristRight,3
146,-0.17912432,1.103466136,0.009221506,WristRight,3
147,-0.178921435,1.103428812,0.011402079,WristRight,3
148,-0.178751957,1.103301601,0.013814651,WristRight,3
149,-0.178568261,1.103088519,0.015647753,WristRight,3
150,-0.178387141,1.102864964,0.016596204,WristRight,3
151,-0.178223617,1.102706331,0.016807175,WristRight,3
152,-0.178131222,1.102638973,0.01673722,WristRight,3
153,-0.178093145,1.102619957,0.016707748,WristRight,3
154,-0.178137537,1.102660488,0.016470161,WristRight,3
155,-0.178270061,1.102774905,0.015809,WristRight,3
156,-0.178523077,1.102931512,0.014687839,WristRight,3
157,-0.178803578,1.103082138,0.013409474,WristRight,3
158,-0.179029639,1.103195853,0.012418476,WristRight,3
159,-0.179128202,1.103242517,0.011889315,WristRight,3
160,-0.179167717,1.10314398,0.011756649,WristRight,3
161,-0.179209467,1.102835812,0.011815685,WristRight,3
162,-0.179343381,1.102256991,0.011850646,WristRight,3
163,-0.179573562,1.101617358,0.011849644,WristRight,3
164,-0.179911422,1.101126755,0.011849029,WristRight,3
165,-0.18027559,1.10090261,0.011882118,WristRight,3
166,-0.180568923,1.100902689,0.011952095,WristRight,3
167,-0.180722483,1.100990791,0.012068145,WristRight,3
168,-0.180780603,1.101108971,0.012188288,WristRight,3
169,-0.18075012,1.101288172,0.012275073,WristRight,3
170,-0.18066583,1.101466297,0.012310088,WristRight,3
171,-0.180558195,1.101581245,0.01243437,WristRight,3
172,-0.180443909,1.101664862,0.01239281,WristRight,3
173,-0.180357798,1.10162176,0.011957932,WristRight,3
174,-0.180336973,1.101532739,0.010919549,WristRight,3
175,-0.180340161,1.101365508,0.009677293,WristRight,3
176,-0.180338295,1.10118837,0.008549696,WristRight,3
177,-0.180342776,1.101012741,0.007960619,WristRight,3
178,-0.180346358,1.100912884,0.007783596,WristRight,3
179,-0.180444041,1.100917308,0.007165213,WristRight,3
180,-0.180750011,1.101122159,0.007017902,WristRight,3
181,-0.179770907,1.100302914,0.01112627,WristRight,3
182,-0.178060549,1.09883602,0.017430449,WristRight,3
183,-0.176172696,1.097167517,0.023970594,WristRight,3
184,-0.174600431,1.095802748,0.028801531,WristRight,3
185,-0.173716587,1.094888345,0.030827315,WristRight,3
186,-0.174854552,1.095691544,0.028221113,WristRight,3
187,-0.176351732,1.096763476,0.025263748,WristRight,3
188,-0.178134169,1.097998429,0.021624872,WristRight,3
189,-0.179753166,1.099095898,0.017780746,WristRight,3
190,-0.180466306,1.099591034,0.015047374,WristRight,3
0,0.154449574,0.003380844,0.003782436,WristRight,15
1,0.154358632,0.00347987,0.012835549,WristRight,15
2,0.155240504,0.003449325,0.021969739,WristRight,15
3,0.156915755,0.003277132,0.031191238,WristRight,15
4,0.159278954,0.002916429,0.040506015,WristRight,15
5,0.162144506,0.002400361,0.049919614,WristRight,15
6,0.164491041,0.001855912,0.059436989,WristRight,15
7,0.166140086,0.001487943,0.069062325,WristRight,15
8,0.16749624,0.001286991,0.078798848,WristRight,15
9,0.169226975,0.000972154,0.082543779,WristRight,15
10,0.171322179,0.000800526,0.087768131,WristRight,15
11,0.173356497,0.001309816,0.095062456,WristRight,15
12,0.174569871,0.004298846,0.103346859,WristRight,15
13,0.175267238,0.011245113,0.112700463,WristRight,15
14,0.174921048,0.022375109,0.124136111,WristRight,15
15,0.173238306,0.036558968,0.13703215,WristRight,15
16,0.170548061,0.052484878,0.151584918,WristRight,15
17,0.167682571,0.068063494,0.16808325,WristRight,15
18,0.165529905,0.083359662,0.184609384,WristRight,15
19,0.16493183,0.09834242,0.200202205,WristRight,15
20,0.165239383,0.113584939,0.215361399,WristRight,15
21,0.165449984,0.128870265,0.229940373,WristRight,15
22,0.165632249,0.143845655,0.244664505,WristRight,15
23,0.165888995,0.157667281,0.259589774,WristRight,15
24,0.166212494,0.170311968,0.273353002,WristRight,15
25,0.166659583,0.181829934,0.284717056,WristRight,15
26,0.167575263,0.193379181,0.294075332,WristRight,15
27,0.169040556,0.204327751,0.301907693,WristRight,15
28,0.171320435,0.214436372,0.309639091,WristRight,15
29,0.174322832,0.223259916,0.317941124,WristRight,15
30,0.177320873,0.230517107,0.326722775,WristRight,15
31,0.180133828,0.236776787,0.33519313,WristRight,15
32,0.182754116,0.243863782,0.342276028,WristRight,15
33,0.18553461,0.253659558,0.346885798,WristRight,15
34,0.188820444,0.268958005,0.349180898,WristRight,15
35,0.193368447,0.290539129,0.35,WristRight,15
36,0.19829215,0.319163635,0.349629783,WristRight,15
37,0.204456063,0.352373905,0.348181306,WristRight,15
38,0.212197265,0.386369766,0.34506025,WristRight,15
39,0.221673844,0.417186204,0.339875731,WristRight,15
40,0.230227322,0.442998395,0.333380444,WristRight,15
41,0.236519773,0.463736707,0.326913398,WristRight,15
42,0.239600728,0.482269417,0.320953939,WristRight,15
43,0.240581701,0.500859279,0.315845641,WristRight,15
44,0.237941887,0.519815118,0.311337121,WristRight,15
45,0.231085671,0.537837748,0.306840408,WristRight,15
46,0.218823925,0.555388832,0.302474272,WristRight,15
47,0.204376952,0.571571311,0.298632835,WristRight,15
48,0.192394853,0.584886481,0.295205541,WristRight,15
49,0.186109358,0.598054358,0.292291471,WristRight,15
50,0.184082088,0.612067721,0.289418535,WristRight,15
51,0.184475451,0.626882599,0.285762203,WristRight,15
52,0.184640181,0.6472709,0.281482599,WristRight,15
53,0.185223549,0.671713023,0.276900459,WristRight,15
54,0.187102746,0.699993882,0.271863818,WristRight,15
55,0.189575664,0.733557683,0.267273906,WristRight,15
56,0.191834707,0.769061925,0.262691417,WristRight,15
57,0.194825528,0.798909864,0.25767605,WristRight,15
58,0.194327424,0.824548379,0.25278123,WristRight,15
59,0.188880494,0.844340823,0.247774748,WristRight,15
60,0.178872746,0.86329551,0.242565865,WristRight,15
61,0.166143458,0.884545844,0.238343371,WristRight,15
62,0.154934957,0.906275483,0.234713328,WristRight,15
63,0.149489569,0.922739619,0.230952758,WristRight,15
64,0.14780642,0.93639168,0.226482202,WristRight,15
65,0.147652324,0.950148971,0.219924897,WristRight,15
66,0.148565295,0.964273168,0.211227863,WristRight,15
67,0.151429667,0.98035329,0.202117979,WristRight,15
68,0.157792517,0.998785941,0.194384582,WristRight,15
69,0.165701252,1.017561204,0.189367218,WristRight,15
70,0.17260393,1.038783376,0.186954533,WristRight,15
71,0.176314914,1.064520186,0.18525807,WristRight,15
72,0.177332141,1.087389898,0.182782518,WristRight,15
73,0.176886254,1.109004637,0.178780448,WristRight,15
74,0.176817088,1.131297966,0.174866083,WristRight,15
75,0.176778136,1.152800054,0.171189637,WristRight,15
76,0.176820263,1.174105746,0.166010712,WristRight,15
77,0.176599626,1.1948003,0.157251298,WristRight,15
78,0.176378854,1.210438312,0.144293717,WristRight,15
79,0.176021665,1.222930742,0.128863879,WristRight,15
80,0.174929801,1.23362162,0.116199897,WristRight,15
81,0.17213323,1.243226806,0.106837986,WristRight,15
82,0.166733195,1.253617302,0.098976154,WristRight,15
83,0.157320661,1.266688949,0.08956022,WristRight,15
84,0.14465623,1.282276378,0.076348949,WristRight,15
85,0.130537958,1.299110541,0.060295225,WristRight,15
86,0.117088406,1.314397044,0.045121665,WristRight,15
87,0.107234152,1.325741916,0.033045634,WristRight,15
88,0.101940974,1.33190053,0.02528461,WristRight,15
89,0.09995478,1.334565868,0.020800028,WristRight,15
90,0.100170049,1.335212171,0.017319383,WristRight,15
91,0.100783574,1.33529532,0.013340987,WristRight,15
92,0.101088567,1.33560317,0.008450908,WristRight,15
93,0.102869642,1.336443426,0.004104811,WristRight,15
94,0.108171961,1.3359114,0.001291791,WristRight,15
95,0.118600565,1.332447739,1.93e-05,WristRight,15
96,0.136530144,1.323747504,8.62e-05,WristRight,15
97,0.160334711,1.310011578,0.000996883,WristRight,15
98,0.185981357,1.294027613,0.002035855,WristRight,15
99,0.209487702,1.279233599,0.004514668,WristRight,15
100,0.227960277,1.266442073,0.009526088,WristRight,15
101,0.241127105,1.254584209,0.017189558,WristRight,15
102,0.252658242,1.240459723,0.027269174,WristRight,15
103,0.266101788,1.221768176,0.036933651,WristRight,15
104,0.283257672,1.198339958,0.043423735,WristRight,15
105,0.304835111,1.17088511,0.046382133,WristRight,15
106,0.329467937,1.140750519,0.047141229,WristRight,15
107,0.355190422,1.108932619,0.046816419,WristRight,15
108,0.379120723,1.077234347,0.045474116,WristRight,15
109,0.399935333,1.046915268,0.041563207,WristRight,15
110,0.416850186,1.020219558,0.034751,WristRight,15
111,0.429901118,0.999409036,0.026161125,WristRight,15
112,0.439708712,0.985720751,0.018830539,WristRight,15
113,0.446952272,0.978015957,0.014410983,WristRight,15
114,0.451589211,0.974773825,0.012726977,WristRight,15
115,0.454130814,0.973671397,0.012705518,WristRight,15
116,0.455308875,0.973177488,0.013133958,WristRight,15
117,0.455779129,0.972776789,0.013093764,WristRight,15
118,0.455959574,0.972538274,0.013050366,WristRight,15
119,0.455392211,0.973190757,0.013648183,WristRight,15
120,0.453086975,0.975285499,0.014630527,WristRight,15
121,0.44810695,0.978584247,0.01642899,WristRight,15
122,0.441141043,0.981977109,0.018882757,WristRight,15
123,0.433893497,0.984368075,0.021746121,WristRight,15
124,0.428259519,0.98515532,0.025369229,WristRight,15
125,0.425071054,0.985120161,0.030368336,WristRight,15
126,0.423759218,0.985028175,0.035681231,WristRight,15
127,0.423331451,0.98509305,0.041326349,WristRight,15
128,0.423078601,0.985136073,0.046085355,WristRight,15
129,0.422550372,0.985159476,0.049432729,WristRight,15
130,0.421717234,0.985230002,0.051728491,WristRight,15
131,0.420701354,0.985351909,0.053233183,WristRight,15
132,0.419554082,0.985527531,0.053903382,WristRight,15
133,0.418416179,0.985809671,0.054289133,WristRight,15
134,0.417280587,0.986178789,0.054322412,WristRight,15
135,0.41627573,0.986572853,0.05420867,WristRight,15
136,0.415485955,0.986994299,0.054208634,WristRight,15
137,0.414990417,0.987405787,0.054169663,WristRight,15
138,0.414727147,0.987761327,0.054190224,WristRight,15
139,0.414539488,0.988078007,0.054280146,WristRight,15
140,0.414263129,0.988308372,0.05456504,WristRight,15
141,0.413840236,0.988435313,0.055124623,WristRight,15
142,0.413298943,0.988518637,0.055979797,WristRight,15
143,0.412622925,0.988574265,0.056801058,WristRight,15
144,0.411890259,0.988477744,0.057434267,WristRight,15
145,0.411072494,0.988051304,0.057738639,WristRight,15
146,0.410077277,0.987164415,0.057813838,WristRight,15
147,0.408952531,0.985845372,0.057670856,WristRight,15
148,0.40753388,0.984414819,0.057381208,WristRight,15
149,0.405590274,0.983215156,0.056664332,WristRight,15
150,0.403055986,0.982422807,0.055476169,WristRight,15
151,0.399971052,0.981989202,0.053890736,WristRight,15
152,0.396798057,0.981806739,0.052167995,WristRight,15
153,0.394387737,0.981721569,0.050696437,WristRight,15
154,0.393009415,0.981688342,0.049782938,WristRight,15
155,0.39251395,0.981665113,0.049365623,WristRight,15
156,0.392611676,0.981653243,0.049292376,WristRight,15
157,0.39289983,0.981636395,0.049321886,WristRight,15
158,0.393138912,0.981486365,0.049304541,WristRight,15
159,0.393357562,0.981245998,0.049305382,WristRight,15
160,0.393416544,0.981595372,0.049256235,WristRight,15
161,0.393474655,0.984073501,0.049338589,WristRight,15
162,0.394078748,0.989749168,0.049850614,WristRight,15
163,0.395598975,0.998401726,0.050996389,WristRight,15
164,0.397939578,1.007938286,0.052699366,WristRight,15
165,0.400259295,1.015831143,0.054467024,WristRight,15
166,0.401913891,1.020492265,0.055495126,WristRight,15
167,0.40265383,1.022331161,0.056159081,WristRight,15
168,0.402846868,1.022685034,0.05717214,WristRight,15
169,0.403103181,1.022530229,0.059166103,WristRight,15
170,0.403592315,1.022004259,0.06224145,WristRight,15
171,0.40400115,1.020753986,0.065303815,WristRight,15
172,0.404421696,1.018555698,0.067266616,WristRight,15
173,0.404465358,1.0154802,0.068149298,WristRight,15
174,0.403951846,1.011919982,0.068254094,WristRight,15
175,0.402782739,1.007841138,0.067767543,WristRight,15
176,0.401040828,1.003322905,0.066801378,WristRight,15
177,0.399043868,0.998258385,0.06498045,WristRight,15
178,0.39720961,0.992949483,0.062552348,WristRight,15
179,0.395262703,0.98749268,0.060379065,WristRight,15
180,0.39299463,0.981653465,0.05889984,WristRight,15
181,0.390129204,0.975161138,0.05797084,WristRight,15
182,0.387044322,0.968160726,0.057484856,WristRight,15
183,0.38428617,0.961159361,0.057169453,WristRight,15
184,0.382286567,0.954952932,0.056897491,WristRight,15
185,0.380973467,0.95001168,0.049785305,WristRight,15
186,0.380307297,0.946043036,0.042673118,WristRight,15
187,0.379954317,0.942946535,0.035560932,WristRight,15
188,0.379713009,0.940606169,0.028448746,WristRight,15
189,0.379495587,0.939026672,0.021336559,WristRight,15
190,0.379268713,0.93818808,0.014224373,WristRight,15
0,0.14685083,4.13e-05,0.0,WristRight,7
1,0.14711654,0.000148113,0.004914441,WristRight,7
2,0.147348084,0.000207596,0.009828883,WristRight,7
3,0.147553899,0.000236735,0.014743324,WristRight,7
4,0.147675822,0.000222073,0.019657765,WristRight,7
5,0.147858088,0.000172034,0.024572207,WristRight,7
6,0.148284202,0.000342172,0.029486648,WristRight,7
7,0.14914129,0.000712812,0.034401089,WristRight,7
8,0.150258168,0.001617943,0.039315531,WristRight,7
9,0.151413871,0.003702558,0.040476413,WristRight,7
10,0.152450467,0.007034127,0.041556549,WristRight,7
11,0.153710293,0.011882143,0.043298168,WristRight,7
12,0.154982061,0.018371025,0.04575254,WristRight,7
13,0.15602751,0.025312889,0.048446154,WristRight,7
14,0.156671841,0.031774281,0.051195692,WristRight,7
15,0.157337227,0.037439435,0.05398459,WristRight,7
16,0.156856655,0.041583333,0.056044585,WristRight,7
17,0.154516152,0.044778014,0.057791193,WristRight,7
18,0.151166274,0.048178968,0.059053961,WristRight,7
19,0.147835222,0.051607079,0.059638635,WristRight,7
20,0.144038832,0.055206907,0.061087726,WristRight,7
21,0.14440698,0.059259943,0.065850077,WristRight,7
22,0.150578254,0.063626161,0.075461828,WristRight,7
23,0.162753805,0.069101685,0.089880084,WristRight,7
24,0.177653363,0.076976961,0.105753184,WristRight,7
25,0.190733828,0.087306478,0.118738197,WristRight,7
26,0.197165249,0.100549304,0.127441848,WristRight,7
27,0.198951939,0.116016696,0.133012063,WristRight,7
28,0.198843424,0.131496034,0.137582249,WristRight,7
29,0.200334927,0.145694254,0.143016805,WristRight,7
30,0.203266669,0.157738692,0.149397859,WristRight,7
31,0.20665995,0.167401295,0.155475317,WristRight,7
32,0.209502349,0.176059769,0.160071088,WristRight,7
33,0.211103342,0.184332458,0.162789175,WristRight,7
34,0.211377921,0.191587483,0.163808982,WristRight,7
35,0.211153048,0.198187909,0.163824771,WristRight,7
36,0.211039399,0.203745481,0.163649721,WristRight,7
37,0.210100635,0.209504213,0.163622615,WristRight,7
38,0.211088422,0.217145941,0.163570218,WristRight,7
39,0.216520893,0.226898333,0.163731717,WristRight,7
40,0.227983608,0.238149472,0.164514855,WristRight,7
41,0.244372891,0.250481082,0.166623218,WristRight,7
42,0.260834093,0.262675592,0.170586603,WristRight,7
43,0.273042515,0.275597646,0.17613863,WristRight,7
44,0.281313098,0.289243039,0.182500102,WristRight,7
45,0.286380356,0.302068336,0.187870494,WristRight,7
46,0.290041433,0.312984973,0.191190517,WristRight,7
47,0.293512329,0.322286769,0.192561937,WristRight,7
48,0.29637383,0.330590059,0.192647145,WristRight,7
49,0.299204336,0.338673714,0.19209473,WristRight,7
50,0.302637313,0.347012778,0.191247834,WristRight,7
51,0.306159088,0.354628476,0.189538043,WristRight,7
52,0.309232558,0.361254082,0.186979755,WristRight,7
53,0.311909862,0.367863277,0.183966934,WristRight,7
54,0.314748726,0.375389667,0.181037156,WristRight,7
55,0.318093898,0.384476993,0.178851263,WristRight,7
56,0.322236168,0.396044787,0.177569,WristRight,7
57,0.326749143,0.40983632,0.177086859,WristRight,7
58,0.331031524,0.425791417,0.177117667,WristRight,7
59,0.334983991,0.443300766,0.177419422,WristRight,7
60,0.338361435,0.460662594,0.177680633,WristRight,7
61,0.340747608,0.476941186,0.177950152,WristRight,7
62,0.342083122,0.491108104,0.178267222,WristRight,7
63,0.343154717,0.503041957,0.178330707,WristRight,7
64,0.344828993,0.513612367,0.177800302,WristRight,7
65,0.347814605,0.522526113,0.176658891,WristRight,7
66,0.351303626,0.529034932,0.174913957,WristRight,7
67,0.354204531,0.533523261,0.172846136,WristRight,7
68,0.355736787,0.536905166,0.170934397,WristRight,7
69,0.356319689,0.541040429,0.169369288,WristRight,7
70,0.356671825,0.547716998,0.16813042,WristRight,7
71,0.357802966,0.556929152,0.167328161,WristRight,7
72,0.35988519,0.568517526,0.166931893,WristRight,7
73,0.362513961,0.582465374,0.16682229,WristRight,7
74,0.364843884,0.598064215,0.166830186,WristRight,7
75,0.366353832,0.614501358,0.166789059,WristRight,7
76,0.366890787,0.631253601,0.166996998,WristRight,7
77,0.367072447,0.64756917,0.167370678,WristRight,7
78,0.366324574,0.663313018,0.167787624,WristRight,7
79,0.365165603,0.678603288,0.16822827,WristRight,7
80,0.363855753,0.692201755,0.168326587,WristRight,7
81,0.362307898,0.702962018,0.167779556,WristRight,7
82,0.362536159,0.711254862,0.167131649,WristRight,7
83,0.364132921,0.717384229,0.166486483,WristRight,7
84,0.365678458,0.722552039,0.165646889,WristRight,7
85,0.367972934,0.728073454,0.164583864,WristRight,7
86,0.370098499,0.733942254,0.162943277,WristRight,7
87,0.370962753,0.740319914,0.160817279,WristRight,7
88,0.372299141,0.748750592,0.159008796,WristRight,7
89,0.373084805,0.759625272,0.157863224,WristRight,7
90,0.373354431,0.775277946,0.15684276,WristRight,7
91,0.374648621,0.796064989,0.15560271,WristRight,7
92,0.377218714,0.819559295,0.153730596,WristRight,7
93,0.381097145,0.843159957,0.151374467,WristRight,7
94,0.386035492,0.86461759,0.149134113,WristRight,7
95,0.390467578,0.88241556,0.147000766,WristRight,7
96,0.393458385,0.898860726,0.144433297,WristRight,7
97,0.395051491,0.914154171,0.141339428,WristRight,7
98,0.395708501,0.927775503,0.137783447,WristRight,7
99,0.396042009,0.939244019,0.13426262,WristRight,7
100,0.396621545,0.948221376,0.131504413,WristRight,7
101,0.396631517,0.955776649,0.129395474,WristRight,7
102,0.39523189,0.964008683,0.127313524,WristRight,7
103,0.391292049,0.973330053,0.124875339,WristRight,7
104,0.384378059,0.983760605,0.122065456,WristRight,7
105,0.375099044,0.994629256,0.119325009,WristRight,7
106,0.364863446,1.005583479,0.117133199,WristRight,7
107,0.354610921,1.016223724,0.115561422,WristRight,7
108,0.345324333,1.026471315,0.114237471,WristRight,7
109,0.337628038,1.036536836,0.112882784,WristRight,7
110,0.332174084,1.047196421,0.111514795,WristRight,7
111,0.328816467,1.059547098,0.110404055,WristRight,7
112,0.326387911,1.074587021,0.109359124,WristRight,7
113,0.323969413,1.091468996,0.108310965,WristRight,7
114,0.320658231,1.108983208,0.106683147,WristRight,7
115,0.315989839,1.125178635,0.104294837,WristRight,7
116,0.310648875,1.138696603,0.10128039,WristRight,7
